,Sentences,Corresponding_words,Unnamed: 0
10151,Everyone else in the room was impressed by the counsel for his defence.,"['Everyone', 'else', 'in', 'the', 'room', 'was', 'impressed', 'by', 'the', 'counsel', 'for', 'his', 'defence', '.']",10151.0
18450,Then he turned to Tommy.,"['Then', 'he', 'turned', 'to', 'Tommy', '.']",18450.0
16671,The Cadets made that under Prince Lvov.,"['The', 'Cadets', 'made', 'that', 'under', 'Prince', 'Lvov', '.']",16671.0
17081,Can i give you assistance?,"['Can', 'i', 'give', 'you', 'assistance', '?']",17081.0
978,"Yes, you've done very well, young man.","['Yes', ',', 'you', ""'ve"", 'done', 'very', 'well', ',', 'young', 'man', '.']",978.0
19752,Chapter 1 provides general background information on emission control technologies.,"['Chapter', '1', 'provides', 'general', 'background', 'information', 'on', 'emission', 'control', 'technologies', '.']",19752.0
18776,Or else it was administered in the brandy you gave her.,"['Or', 'else', 'it', 'was', 'administered', 'in', 'the', 'brandy', 'you', 'gave', 'her', '.']",18776.0
13839,"Depending on the rule, hud may or may not be able to accept. They have to check first.","['Depending', 'on', 'the', 'rule', ',', 'hud', 'may', 'or', 'may', 'not', 'be', 'able', 'to', 'accept', '.', 'They', 'have', 'to', 'check', 'first', '.']",13839.0
14935,Julius nodded solemnly after hearing sad news.,"['Julius', 'nodded', 'solemnly', 'after', 'hearing', 'sad', 'news', '.']",14935.0
9888,"Penrith and Blencathra are also Celtic names, established during this early period of settlement.","['Penrith', 'and', 'Blencathra', 'are', 'also', 'Celtic', 'names', ',', 'established', 'during', 'this', 'early', 'period', 'of', 'settlement', '.']",9888.0
8847,It's definitely that one.,"['It', ""'s"", 'definitely', 'that', 'one', '.']",8847.0
14016,"After being diagnosed with cancer, Carrey's Kaufman decides to do a show at Carnegie Hall.","['After', 'being', 'diagnosed', 'with', 'cancer', ',', 'Carrey', ""'s"", 'Kaufman', 'decides', 'to', 'do', 'a', 'show', 'at', 'Carnegie', 'Hall', '.']",14016.0
13994,Enthusiasm for Disney's Broadway production of The Lion King dwindles.,"['Enthusiasm', 'for', 'Disney', ""'s"", 'Broadway', 'production', 'of', 'The', 'Lion', 'King', 'dwindles', '.']",13994.0
9381,The herds of animals show how big and open the area really is.,"['The', 'herds', 'of', 'animals', 'show', 'how', 'big', 'and', 'open', 'the', 'area', 'really', 'is', '.']",9381.0
8107,The town grows 40% of the sparkling wine.,"['The', 'town', 'grows', '40', '%', 'of', 'the', 'sparkling', 'wine', '.']",8107.0
5405,Auditors may use an engagement letter to communicate.,"['Auditors', 'may', 'use', 'an', 'engagement', 'letter', 'to', 'communicate', '.']",5405.0
1264,uh whether one might conceive  no pun intended of the possibility that there might be a kind of a deliberate uh um,"['uh', 'whether', 'one', 'might', 'conceive', ' ', 'no', 'pun', 'intended', 'of', 'the', 'possibility', 'that', 'there', 'might', 'be', 'a', 'kind', 'of', 'a', 'deliberate', 'uh', 'um']",1264.0
4599,More than a million people gathered to celebrate mass when Pope John Paul II visited in 1979.,"['More', 'than', 'a', 'million', 'people', 'gathered', 'to', 'celebrate', 'mass', 'when', 'Pope', 'John', 'Paul', 'II', 'visited', 'in', '1979', '.']",4599.0
6747,The Republicans changed their theme after 1995.,"['The', 'Republicans', 'changed', 'their', 'theme', 'after', '1995', '.']",6747.0
6553,He didn't know about Sims.,"['He', 'did', ""n't"", 'know', 'about', 'Sims', '.']",6553.0
13837,My phone number is  (202) 412-4841.,"['My', 'phone', 'number', 'is', ' ', '(', '202', ')', '412', '-', '4841', '.']",13837.0
12793,The effects of injected cannabinoids might be different than smoking them.,"['The', 'effects', 'of', 'injected', 'cannabinoids', 'might', 'be', 'different', 'than', 'smoking', 'them', '.']",12793.0
7914,The leaves of the papyrus were dried and used by Ancient Egyptians as a form of paper.,"['The', 'leaves', 'of', 'the', 'papyrus', 'were', 'dried', 'and', 'used', 'by', 'Ancient', 'Egyptians', 'as', 'a', 'form', 'of', 'paper', '.']",7914.0
15933,Violence is now look at in the positive due to The Wild Bunch.,"['Violence', 'is', 'now', 'look', 'at', 'in', 'the', 'positive', 'due', 'to', 'The', 'Wild', 'Bunch', '.']",15933.0
17998,The technical how-tos for these three strategies will be summarized later in this paper.,"['The', 'technical', 'how', '-', 'tos', 'for', 'these', 'three', 'strategies', 'will', 'be', 'summarized', 'later', 'in', 'this', 'paper', '.']",17998.0
17744,"Possibly, but strychnine is a fairly rapid drug in its action.","['Possibly', ',', 'but', 'strychnine', 'is', 'a', 'fairly', 'rapid', 'drug', 'in', 'its', 'action', '.']",17744.0
8028,because we don't always read the newspaper sometimes it just sits around for a while and then we just chuck it,"['because', 'we', 'do', ""n't"", 'always', 'read', 'the', 'newspaper', 'sometimes', 'it', 'just', 'sits', 'around', 'for', 'a', 'while', 'and', 'then', 'we', 'just', 'chuck', 'it']",8028.0
13237,Japan's foundation was determined by using the Chinese calendar.,"['Japan', ""'s"", 'foundation', 'was', 'determined', 'by', 'using', 'the', 'Chinese', 'calendar', '.']",13237.0
1625,You can't find anything at the open-air market.,"['You', 'ca', ""n't"", 'find', 'anything', 'at', 'the', 'open', '-', 'air', 'market', '.']",1625.0
1651,Summer brings with it swarms of people.,"['Summer', 'brings', 'with', 'it', 'swarms', 'of', 'people', '.']",1651.0
9202,He loved her.,"['He', 'loved', 'her', '.']",9202.0
5023,Stark's hand filled up with San'doro's blood.,"['Stark', ""'s"", 'hand', 'filled', 'up', 'with', ""San'doro"", ""'s"", 'blood', '.']",5023.0
3632,"What am I to do with them afterwards?""","['What', 'am', 'I', 'to', 'do', 'with', 'them', 'afterwards', '?', '""']",3632.0
2857,The aniseed drinks have a good smell to them.,"['The', 'aniseed', 'drinks', 'have', 'a', 'good', 'smell', 'to', 'them', '.']",2857.0
2226,Folklore of Ibiza,"['Folklore', 'of', 'Ibiza']",2226.0
7607,Barnam wanted to impress Jon.,"['Barnam', 'wanted', 'to', 'impress', 'Jon', '.']",7607.0
1868,"Was it a sudden decision on his part, or had he already made up his mind when he parted from me a few hours earlier?","['Was', 'it', 'a', 'sudden', 'decision', 'on', 'his', 'part', ',', 'or', 'had', 'he', 'already', 'made', 'up', 'his', 'mind', 'when', 'he', 'parted', 'from', 'me', 'a', 'few', 'hours', 'earlier', '?']",1868.0
16478,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate con curros (a fried-dough and chocolate snack ideal for absorbing alcohol) on the way home for a shower and then continues on to work.","['A', 'lack', 'of', 'sleep', 'can', 'always', 'be', 'remedied', 'later', ',', 'a', 'Madrile??o', 'might', 'tell', 'you', ',', 'as', 'he', 'tops', 'off', 'a', 'late', 'night', 'with', 'early', '-', 'morning', 'chocolate', 'con', 'curros', '(', 'a', 'fried', '-', 'dough', 'and', 'chocolate', 'snack', 'ideal', 'for', 'absorbing', 'alcohol', ')', 'on', 'the', 'way', 'home', 'for', 'a', 'shower', 'and', 'then', 'continues', 'on', 'to', 'work', '.']",16478.0
5989,There is a museum that is inside of the building.,"['There', 'is', 'a', 'museum', 'that', 'is', 'inside', 'of', 'the', 'building', '.']",5989.0
6949,The man swung the spear after he grabbed it.,"['The', 'man', 'swung', 'the', 'spear', 'after', 'he', 'grabbed', 'it', '.']",6949.0
4655,His heels did not touch together.,"['His', 'heels', 'did', 'not', 'touch', 'together', '.']",4655.0
948,"If you need to use the mail, it would be helpful if you sent your comments both in writing and on diskette (in Word or ASCII format).","['If', 'you', 'need', 'to', 'use', 'the', 'mail', ',', 'it', 'would', 'be', 'helpful', 'if', 'you', 'sent', 'your', 'comments', 'both', 'in', 'writing', 'and', 'on', 'diskette', '(', 'in', 'Word', 'or', 'ASCII', 'format', ')', '.']",948.0
10668,Clinton used a floor mop to clean up the dirt he had tracked onto the shiny floor of an elementary school.,"['Clinton', 'used', 'a', 'floor', 'mop', 'to', 'clean', 'up', 'the', 'dirt', 'he', 'had', 'tracked', 'onto', 'the', 'shiny', 'floor', 'of', 'an', 'elementary', 'school', '.']",10668.0
17942,"Oh my God, I'm actually intimidated by a Simulacra.","['Oh', 'my', 'God', ',', 'I', ""'m"", 'actually', 'intimidated', 'by', 'a', 'Simulacra', '.']",17942.0
8484,"[W]omen mocking men by calling into question their masculinity is also classified as sexual harassment, the paper added.","['[', 'W]omen', 'mocking', 'men', 'by', 'calling', 'into', 'question', 'their', 'masculinity', 'is', 'also', 'classified', 'as', 'sexual', 'harassment', ',', 'the', 'paper', 'added', '.']",8484.0
15016,excessively violent i was worried it's like golly if kids start imitating that,"['excessively', 'violent', 'i', 'was', 'worried', 'it', ""'s"", 'like', 'golly', 'if', 'kids', 'start', 'imitating', 'that']",15016.0
7580,"To the south, the former fishing villages of Sorrento and Positano spill down the craggy cliffs of the serpentine Amalfi coast, justifiably tauted as one of the world's most beautiful drives.","['To', 'the', 'south', ',', 'the', 'former', 'fishing', 'villages', 'of', 'Sorrento', 'and', 'Positano', 'spill', 'down', 'the', 'craggy', 'cliffs', 'of', 'the', 'serpentine', 'Amalfi', 'coast', ',', 'justifiably', 'tauted', 'as', 'one', 'of', 'the', 'world', ""'s"", 'most', 'beautiful', 'drives', '.']",7580.0
14206,"Vaikuntaperumal is a Vishnu temple of the same period, famous for its elevated colonnade of lively sculpted reliefs showing the many exploits of the Pallava kings.","['Vaikuntaperumal', 'is', 'a', 'Vishnu', 'temple', 'of', 'the', 'same', 'period', ',', 'famous', 'for', 'its', 'elevated', 'colonnade', 'of', 'lively', 'sculpted', 'reliefs', 'showing', 'the', 'many', 'exploits', 'of', 'the', 'Pallava', 'kings', '.']",14206.0
1190,uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn,"['uh', 'the', 'one', 'we', 'thought', 'would', 'be', 'the', 'most', 'timid', 'uh', 'turned', 'out', 'to', 'be', 'the', 'one', 'that', 'stuck', 'with', 'it', 'and', 'was', 'the', 'first', 'to', 'learn']",1190.0
15692,Some are reported as not having been wanted at all.,"['Some', 'are', 'reported', 'as', 'not', 'having', 'been', 'wanted', 'at', 'all', '.']",15692.0
15749,"Many Lakeland hotels also quote an affordable dinner, bed, and breakfast rate, but there is not a shortage of affordable dinner restaurants in the area if one chooses not to eat at the hotel.","['Many', 'Lakeland', 'hotels', 'also', 'quote', 'an', 'affordable', 'dinner', ',', 'bed', ',', 'and', 'breakfast', 'rate', ',', 'but', 'there', 'is', 'not', 'a', 'shortage', 'of', 'affordable', 'dinner', 'restaurants', 'in', 'the', 'area', 'if', 'one', 'chooses', 'not', 'to', 'eat', 'at', 'the', 'hotel', '.']",15749.0
1702,"Well, let us leave it.","['Well', ',', 'let', 'us', 'leave', 'it', '.']",1702.0
9313,A super-vaccine was being developed to be given to everyone in attendance at the world championships.,"['A', 'super', '-', 'vaccine', 'was', 'being', 'developed', 'to', 'be', 'given', 'to', 'everyone', 'in', 'attendance', 'at', 'the', 'world', 'championships', '.']",9313.0
4952,"It is the official solution, Liq.","['It', 'is', 'the', 'official', 'solution', ',', 'Liq', '.']",4952.0
14485,"He is capable to market his virtue, exploiting his legend, but fans are starting to get tired of it.","['He', 'is', 'capable', 'to', 'market', 'his', 'virtue', ',', 'exploiting', 'his', 'legend', ',', 'but', 'fans', 'are', 'starting', 'to', 'get', 'tired', 'of', 'it', '.']",14485.0
11546,"The Wither's eldest boy, one of the four of the town militia, saluted in the old style with his stick sword.","['The', 'Wither', ""'s"", 'eldest', 'boy', ',', 'one', 'of', 'the', 'four', 'of', 'the', 'town', 'militia', ',', 'saluted', 'in', 'the', 'old', 'style', 'with', 'his', 'stick', 'sword', '.']",11546.0
8161,The Indians ancestors likely traveled in groups of 100 over the Aleutian land bridge.,"['The', 'Indians', 'ancestors', 'likely', 'traveled', 'in', 'groups', 'of', '100', 'over', 'the', 'Aleutian', 'land', 'bridge', '.']",8161.0
15319,"When tea was done, he put his hands on me romantically.","['When', 'tea', 'was', 'done', ',', 'he', 'put', 'his', 'hands', 'on', 'me', 'romantically', '.']",15319.0
7940,The chain wielder smiled at her.,"['The', 'chain', 'wielder', 'smiled', 'at', 'her', '.']",7940.0
16794,"You will also see  hippie-made  jewellery on sale, especially at the market in Punta Arab?­.","['You', 'will', 'also', 'see', ' ', 'hippie', '-', 'made', ' ', 'jewellery', 'on', 'sale', ',', 'especially', 'at', 'the', 'market', 'in', 'Punta', 'Arab?\xad.']",16794.0
16456,I was to watch for an advertisement in the Times.,"['I', 'was', 'to', 'watch', 'for', 'an', 'advertisement', 'in', 'the', 'Times', '.']",16456.0
3816,"These are issues that we wrestle with in practice groups of law firms, she said.","['These', 'are', 'issues', 'that', 'we', 'wrestle', 'with', 'in', 'practice', 'groups', 'of', 'law', 'firms', ',', 'she', 'said', '.']",3816.0
1576,and i'm pretty happy with it so far,"['and', 'i', ""'m"", 'pretty', 'happy', 'with', 'it', 'so', 'far']",1576.0
6324,"It sounds perfect, said Jon.","['It', 'sounds', 'perfect', ',', 'said', 'Jon', '.']",6324.0
13877,They play softball alongside rounders usually,"['They', 'play', 'softball', 'alongside', 'rounders', 'usually']",13877.0
12591,It could look like Dungeons and,"['It', 'could', 'look', 'like', 'Dungeons', 'and']",12591.0
17943,I am intimidated by Simulacra because he killed my father.,"['I', 'am', 'intimidated', 'by', 'Simulacra', 'because', 'he', 'killed', 'my', 'father', '.']",17943.0
9405,Federal role will bit support legal services,"['Federal', 'role', 'will', 'bit', 'support', 'legal', 'services']",9405.0
3045,Las Vegas used targeted marketing to reach the people that would be interested.,"['Las', 'Vegas', 'used', 'targeted', 'marketing', 'to', 'reach', 'the', 'people', 'that', 'would', 'be', 'interested', '.']",3045.0
10411,The traffic is completely uncontrolled and very heavy.,"['The', 'traffic', 'is', 'completely', 'uncontrolled', 'and', 'very', 'heavy', '.']",10411.0
19056,"The third row of Exhibit 17 shows the Krewski, et al.","['The', 'third', 'row', 'of', 'Exhibit', '17', 'shows', 'the', 'Krewski', ',', 'et', 'al', '.']",19056.0
9866,You did not understand that he believed Mademoiselle Cynthia guilty of the crime?,"['You', 'did', 'not', 'understand', 'that', 'he', 'believed', 'Mademoiselle', 'Cynthia', 'guilty', 'of', 'the', 'crime', '?']",9866.0
17537,Liberal democracy does not fit us well because we think communism is better.,"['Liberal', 'democracy', 'does', 'not', 'fit', 'us', 'well', 'because', 'we', 'think', 'communism', 'is', 'better', '.']",17537.0
12499,Koreans and Japanese have tension between them because of a war long ago.,"['Koreans', 'and', 'Japanese', 'have', 'tension', 'between', 'them', 'because', 'of', 'a', 'war', 'long', 'ago', '.']",12499.0
8903,"The organizations didn't allow any individual members who are working for others now, to still participate.","['The', 'organizations', 'did', ""n't"", 'allow', 'any', 'individual', 'members', 'who', 'are', 'working', 'for', 'others', 'now', ',', 'to', 'still', 'participate', '.']",8903.0
