,Sentences,Corresponding_words,Unnamed: 0.1,Unnamed: 0
8036,right right well you know i think uh i think it's going to happen i don't know i don't know what else i could suggest to them you know if they ask me what should we do i don't know i wouldn't know what else to suggest to them just education start with these little kids you know and like you said you know start making it practice you know start showing all the street signs and all the cars of course i think all the cars are manufactured that way they aren't aren't all of them most o f the new ones i'm seeing are are made with miles per hour and kilometers on them,"[('right', 2), ('well', 1), ('you', 6), ('know', 9), ('i', 9), ('think', 3), ('uh', 1), ('it', 2), (""'s"", 1), ('going', 1), ('to', 4), ('happen', 1), ('do', 4), (""n't"", 6), ('what', 3), ('else', 2), ('could', 1), ('suggest', 2), ('them', 4), ('if', 1), ('they', 2), ('ask', 1), ('me', 1), ('should', 1), ('we', 1), ('would', 1), ('just', 1), ('education', 1), ('start', 3), ('with', 2), ('these', 1), ('little', 1), ('kids', 1), ('and', 3), ('like', 1), ('said', 1), ('making', 1), ('practice', 1), ('showing', 1), ('all', 4), ('the', 4), ('street', 1), ('signs', 1), ('cars', 2), ('of', 2), ('course', 1), ('are', 5), ('manufactured', 1), ('that', 1), ('way', 1), ('most', 1), ('o', 1), ('f', 1), ('new', 1), ('ones', 1), (""'m"", 1), ('seeing', 1), ('made', 1), ('miles', 1), ('per', 1), ('hour', 1), ('kilometers', 1), ('on', 1)]",13694.0,13694.0
2799,Funchal's central area boasts the best variety of shops and local products on the island.,"[('Funchal', 1), (""'s"", 1), ('central', 1), ('area', 1), ('boasts', 1), ('the', 2), ('best', 1), ('variety', 1), ('of', 1), ('shops', 1), ('and', 1), ('local', 1), ('products', 1), ('on', 1), ('island', 1), ('.', 1)]",12946.0,12946.0
13265,The Pallava kings were famously warlike and brave.,"[('The', 1), ('Pallava', 1), ('kings', 1), ('were', 1), ('famously', 1), ('warlike', 1), ('and', 1), ('brave', 1), ('.', 1)]",15783.0,15783.0
5251,Their angry retorts to refs may be justified.,"[('Their', 1), ('angry', 1), ('retorts', 1), ('to', 1), ('refs', 1), ('may', 1), ('be', 1), ('justified', 1), ('.', 1)]",5363.0,5363.0
5362,"Wagonheim said the program not only will benefit the needy, but also will help improve the public image of lawyers.","[('Wagonheim', 1), ('said', 1), ('the', 3), ('program', 1), ('not', 1), ('only', 1), ('will', 2), ('benefit', 1), ('needy', 1), (',', 1), ('but', 1), ('also', 1), ('help', 1), ('improve', 1), ('public', 1), ('image', 1), ('of', 1), ('lawyers', 1), ('.', 1)]",500.0,500.0
9845,"But the most sustained assault on Orientalism 's premises, and on its prestige, came from the left.","[('But', 1), ('the', 2), ('most', 1), ('sustained', 1), ('assault', 1), ('on', 2), ('Orientalism', 1), (""'s"", 1), ('premises', 1), (',', 2), ('and', 1), ('its', 1), ('prestige', 1), ('came', 1), ('from', 1), ('left', 1), ('.', 1)]",2988.0,2988.0
13620,"""An egg has got to hatch,"" he said.","[('""', 2), ('An', 1), ('egg', 1), ('has', 1), ('got', 1), ('to', 1), ('hatch', 1), (',', 1), ('he', 1), ('said', 1), ('.', 1)]",10834.0,10834.0
3043,Jon twisted the man's wrist.,"[('Jon', 1), ('twisted', 1), ('the', 1), ('man', 1), (""'s"", 1), ('wrist', 1), ('.', 1)]",3184.0,3184.0
7837,We've been talking about 5 or 6 minutes ago because I called you.,"[('We', 1), (""'ve"", 1), ('been', 1), ('talking', 1), ('about', 1), ('5', 1), ('or', 1), ('6', 1), ('minutes', 1), ('ago', 1), ('because', 1), ('I', 1), ('called', 1), ('you', 1), ('.', 1)]",4409.0,4409.0
8247,you don't think it's a deterrent,"[('you', 1), ('do', 1), (""n't"", 1), ('think', 1), ('it', 1), (""'s"", 1), ('a', 1), ('deterrent', 1)]",18876.0,18876.0
6047,You wake up one bright autumn morning and you're halfway to the subway when you decide to walk to work instead.,"[('You', 1), ('wake', 1), ('up', 1), ('one', 1), ('bright', 1), ('autumn', 1), ('morning', 1), ('and', 1), ('you', 2), (""'re"", 1), ('halfway', 1), ('to', 3), ('the', 1), ('subway', 1), ('when', 1), ('decide', 1), ('walk', 1), ('work', 1), ('instead', 1), ('.', 1)]",4278.0,4278.0
193,Capital goods depreciate at a higher rate than other goods.,"[('Capital', 1), ('goods', 2), ('depreciate', 1), ('at', 1), ('a', 1), ('higher', 1), ('rate', 1), ('than', 1), ('other', 1), ('.', 1)]",15657.0,15657.0
13715,Never know where they won't turn up next.,"[('Never', 1), ('know', 1), ('where', 1), ('they', 1), ('wo', 1), (""n't"", 1), ('turn', 1), ('up', 1), ('next', 1), ('.', 1)]",1036.0,1036.0
9855,Alfred Inglethorp,"[('Alfred', 1), ('Inglethorp', 1)]",15919.0,15919.0
12302,Children are welcome in many restaurants and cafes.,"[('Children', 1), ('are', 1), ('welcome', 1), ('in', 1), ('many', 1), ('restaurants', 1), ('and', 1), ('cafes', 1), ('.', 1)]",8411.0,8411.0
12789,There was nothing in the large chest.,"[('There', 1), ('was', 1), ('nothing', 1), ('in', 1), ('the', 1), ('large', 1), ('chest', 1), ('.', 1)]",6145.0,6145.0
2625,The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth.,"[('The', 1), ('aggregate', 1), ('effect', 1), ('on', 1), ('the', 2), ('amount', 1), ('of', 2), ('federal', 1), ('government', 1), ('saving', 2), ('is', 1), ('what', 1), ('affects', 1), ('level', 1), ('national', 1), ('and', 1), ('economic', 1), ('growth', 1), ('.', 1)]",1654.0,1654.0
9355,Flying at a discount should be more dangerous.,"[('Flying', 1), ('at', 1), ('a', 1), ('discount', 1), ('should', 1), ('be', 1), ('more', 1), ('dangerous', 1), ('.', 1)]",7700.0,7700.0
6772,"This historically renowned freshwater lake, known both as the Sea of Galilee and Lake Kinneret (meaning a harp, after its shape), is just 58 km (36 miles) in circumference.","[('This', 1), ('historically', 1), ('renowned', 1), ('freshwater', 1), ('lake', 1), (',', 3), ('known', 1), ('both', 1), ('as', 1), ('the', 1), ('Sea', 1), ('of', 1), ('Galilee', 1), ('and', 1), ('Lake', 1), ('Kinneret', 1), ('(', 2), ('meaning', 1), ('a', 1), ('harp', 1), ('after', 1), ('its', 1), ('shape', 1), (')', 2), ('is', 1), ('just', 1), ('58', 1), ('km', 1), ('36', 1), ('miles', 1), ('in', 1), ('circumference', 1), ('.', 1)]",17440.0,17440.0
10356,Always check with drivers and hotel employees to determine if road conditions are good before you depart.,"[('Always', 1), ('check', 1), ('with', 1), ('drivers', 1), ('and', 1), ('hotel', 1), ('employees', 1), ('to', 1), ('determine', 1), ('if', 1), ('road', 1), ('conditions', 1), ('are', 1), ('good', 1), ('before', 1), ('you', 1), ('depart', 1), ('.', 1)]",17708.0,17708.0
2219,"At 60 cents, it's a bargain!","[('At', 1), ('60', 1), ('cents', 1), (',', 1), ('it', 1), (""'s"", 1), ('a', 1), ('bargain', 1), ('!', 1)]",17616.0,17616.0
12716,Near Jerusalem,"[('Near', 1), ('Jerusalem', 1)]",802.0,802.0
6505,Tommy felt his ascendancy less sure than a moment before.,"[('Tommy', 1), ('felt', 1), ('his', 1), ('ascendancy', 1), ('less', 1), ('sure', 1), ('than', 1), ('a', 1), ('moment', 1), ('before', 1), ('.', 1)]",5734.0,5734.0
6060,and i and i may have been the only one that did both because the mentality in Dallas was that you couldn't like both you had to like one and hate the other,"[('and', 3), ('i', 2), ('may', 1), ('have', 1), ('been', 1), ('the', 3), ('only', 1), ('one', 2), ('that', 2), ('did', 1), ('both', 2), ('because', 1), ('mentality', 1), ('in', 1), ('Dallas', 1), ('was', 1), ('you', 2), ('could', 1), (""n't"", 1), ('like', 2), ('had', 1), ('to', 1), ('hate', 1), ('other', 1)]",6342.0,6342.0
8928,The following are examples of how teams were used in the agency initiatives we reviewed.,"[('The', 1), ('following', 1), ('are', 1), ('examples', 1), ('of', 1), ('how', 1), ('teams', 1), ('were', 1), ('used', 1), ('in', 1), ('the', 1), ('agency', 1), ('initiatives', 1), ('we', 1), ('reviewed', 1), ('.', 1)]",13728.0,13728.0
12207,"Increased saving by current generations would not expand the nation's capital stock, and future generations would be unable afford the nation's retirement costs.","[('Increased', 1), ('saving', 1), ('by', 1), ('current', 1), ('generations', 2), ('would', 2), ('not', 1), ('expand', 1), ('the', 2), ('nation', 2), (""'s"", 2), ('capital', 1), ('stock', 1), (',', 1), ('and', 1), ('future', 1), ('be', 1), ('unable', 1), ('afford', 1), ('retirement', 1), ('costs', 1), ('.', 1)]",5323.0,5323.0
1230,"It's easy to overdose on the many temples, palaces, and museums in India.","[('It', 1), (""'s"", 1), ('easy', 1), ('to', 1), ('overdose', 1), ('on', 1), ('the', 1), ('many', 1), ('temples', 1), (',', 2), ('palaces', 1), ('and', 1), ('museums', 1), ('in', 1), ('India', 1), ('.', 1)]",16766.0,16766.0
4028,Your membership is the only way that this could work.,"[('Your', 1), ('membership', 1), ('is', 1), ('the', 1), ('only', 1), ('way', 1), ('that', 1), ('this', 1), ('could', 1), ('work', 1), ('.', 1)]",11513.0,11513.0
6753,Their ideas and initiatives can be implemented at the local and national levels.,"[('Their', 1), ('ideas', 1), ('and', 2), ('initiatives', 1), ('can', 1), ('be', 1), ('implemented', 1), ('at', 1), ('the', 1), ('local', 1), ('national', 1), ('levels', 1), ('.', 1)]",4250.0,4250.0
2805,I was thinking about strangeness of a piece of brown paper being in that spot.,"[('I', 1), ('was', 1), ('thinking', 1), ('about', 1), ('strangeness', 1), ('of', 2), ('a', 1), ('piece', 1), ('brown', 1), ('paper', 1), ('being', 1), ('in', 1), ('that', 1), ('spot', 1), ('.', 1)]",1473.0,1473.0
13775,"The creation apparently took a week, supposes the reading.","[('The', 1), ('creation', 1), ('apparently', 1), ('took', 1), ('a', 1), ('week', 1), (',', 1), ('supposes', 1), ('the', 1), ('reading', 1), ('.', 1)]",897.0,897.0
9190,"What's needed, alongside an evacuation plan, is a realistic program to stabilize conditions for those left behind.","[('What', 1), (""'s"", 1), ('needed', 1), (',', 2), ('alongside', 1), ('an', 1), ('evacuation', 1), ('plan', 1), ('is', 1), ('a', 1), ('realistic', 1), ('program', 1), ('to', 1), ('stabilize', 1), ('conditions', 1), ('for', 1), ('those', 1), ('left', 1), ('behind', 1), ('.', 1)]",9570.0,9570.0
3753,I have always had a love for trains.,"[('I', 1), ('have', 1), ('always', 1), ('had', 1), ('a', 1), ('love', 1), ('for', 1), ('trains', 1), ('.', 1)]",12683.0,12683.0
3003,The analysis can't be done by humans,"[('The', 1), ('analysis', 1), ('ca', 1), (""n't"", 1), ('be', 1), ('done', 1), ('by', 1), ('humans', 1)]",3179.0,3179.0
9455,"Despite protests by preservationists, there was little alternative.","[('Despite', 1), ('protests', 1), ('by', 1), ('preservationists', 1), (',', 1), ('there', 1), ('was', 1), ('little', 1), ('alternative', 1), ('.', 1)]",12224.0,12224.0
10196,Sarawak pottery is ochre-colored with bold geometric designs.,"[('Sarawak', 1), ('pottery', 1), ('is', 1), ('ochre', 1), ('-', 1), ('colored', 1), ('with', 1), ('bold', 1), ('geometric', 1), ('designs', 1), ('.', 1)]",12572.0,12572.0
6585,"A more unusual dish is azure, a kind of sweet porridge made with cereals, nuts, and fruit sprinkled with rosewater.","[('A', 1), ('more', 1), ('unusual', 1), ('dish', 1), ('is', 1), ('azure', 1), (',', 3), ('a', 1), ('kind', 1), ('of', 1), ('sweet', 1), ('porridge', 1), ('made', 1), ('with', 2), ('cereals', 1), ('nuts', 1), ('and', 1), ('fruit', 1), ('sprinkled', 1), ('rosewater', 1), ('.', 1)]",15990.0,15990.0
5402,There are six principles and they can actually be naturally separated into more than two distinct sets.,"[('There', 1), ('are', 1), ('six', 1), ('principles', 1), ('and', 1), ('they', 1), ('can', 1), ('actually', 1), ('be', 1), ('naturally', 1), ('separated', 1), ('into', 1), ('more', 1), ('than', 1), ('two', 1), ('distinct', 1), ('sets', 1), ('.', 1)]",14811.0,14811.0
1583,Religion have been attacked for years.,"[('Religion', 1), ('have', 1), ('been', 1), ('attacked', 1), ('for', 1), ('years', 1), ('.', 1)]",19547.0,19547.0
4306,i told him i don't weigh that much,"[('i', 2), ('told', 1), ('him', 1), ('do', 1), (""n't"", 1), ('weigh', 1), ('that', 1), ('much', 1)]",3887.0,3887.0
10024,It vibrated under his hand.,"[('It', 1), ('vibrated', 1), ('under', 1), ('his', 1), ('hand', 1), ('.', 1)]",10296.0,10296.0
12633,"Normally, these discussions are kept secret.","[('Normally', 1), (',', 1), ('these', 1), ('discussions', 1), ('are', 1), ('kept', 1), ('secret', 1), ('.', 1)]",19048.0,19048.0
4928,He did not believe his assertions of the area's beauty.,"[('He', 1), ('did', 1), ('not', 1), ('believe', 1), ('his', 1), ('assertions', 1), ('of', 1), ('the', 1), ('area', 1), (""'s"", 1), ('beauty', 1), ('.', 1)]",15787.0,15787.0
6049,Benchmark in America.,"[('Benchmark', 1), ('in', 1), ('America', 1), ('.', 1)]",407.0,407.0
5907,yeah and then about every five years you have to dig them up and throw them away and start over again they don't last forever,"[('yeah', 1), ('and', 3), ('then', 1), ('about', 1), ('every', 1), ('five', 1), ('years', 1), ('you', 1), ('have', 1), ('to', 1), ('dig', 1), ('them', 2), ('up', 1), ('throw', 1), ('away', 1), ('start', 1), ('over', 1), ('again', 1), ('they', 1), ('do', 1), (""n't"", 1), ('last', 1), ('forever', 1)]",2622.0,2622.0
4416,"Long winters on Menorca are tough to go through, and not very well liked by most citizens.","[('Long', 1), ('winters', 1), ('on', 1), ('Menorca', 1), ('are', 1), ('tough', 1), ('to', 1), ('go', 1), ('through', 1), (',', 1), ('and', 1), ('not', 1), ('very', 1), ('well', 1), ('liked', 1), ('by', 1), ('most', 1), ('citizens', 1), ('.', 1)]",3281.0,3281.0
819,He pointed at his bald head.,"[('He', 1), ('pointed', 1), ('at', 1), ('his', 1), ('bald', 1), ('head', 1), ('.', 1)]",14754.0,14754.0
11102,He avoided the military draft of 1943 when the need was highest.,"[('He', 1), ('avoided', 1), ('the', 2), ('military', 1), ('draft', 1), ('of', 1), ('1943', 1), ('when', 1), ('need', 1), ('was', 1), ('highest', 1), ('.', 1)]",9623.0,9623.0
4495,On the second Tuesday of the month they were at the community courthouse.,"[('On', 1), ('the', 3), ('second', 1), ('Tuesday', 1), ('of', 1), ('month', 1), ('they', 1), ('were', 1), ('at', 1), ('community', 1), ('courthouse', 1), ('.', 1)]",7217.0,7217.0
7872,"But is the Internet so miraculous an advertising vehicle that Gross will be able to siphon off $400 per person from total ad spending of $1,000 per family--or persuade advertisers to spend an additional $400 to reach each of his customers?","[('But', 1), ('is', 1), ('the', 1), ('Internet', 1), ('so', 1), ('miraculous', 1), ('an', 2), ('advertising', 1), ('vehicle', 1), ('that', 1), ('Gross', 1), ('will', 1), ('be', 1), ('able', 1), ('to', 3), ('siphon', 1), ('off', 1), ('$', 3), ('400', 2), ('per', 2), ('person', 1), ('from', 1), ('total', 1), ('ad', 1), ('spending', 1), ('of', 2), ('1,000', 1), ('family', 1), ('--', 1), ('or', 1), ('persuade', 1), ('advertisers', 1), ('spend', 1), ('additional', 1), ('reach', 1), ('each', 1), ('his', 1), ('customers', 1), ('?', 1)]",13082.0,13082.0
1938,"These days, newspaper writers are no longer allowed the kind of license he took.","[('These', 1), ('days', 1), (',', 1), ('newspaper', 1), ('writers', 1), ('are', 1), ('no', 1), ('longer', 1), ('allowed', 1), ('the', 1), ('kind', 1), ('of', 1), ('license', 1), ('he', 1), ('took', 1), ('.', 1)]",16002.0,16002.0
12165,"And here, current history adds a major point.","[('And', 1), ('here', 1), (',', 1), ('current', 1), ('history', 1), ('adds', 1), ('a', 1), ('major', 1), ('point', 1), ('.', 1)]",10330.0,10330.0
3721,You can by all sorts of products and food here.,"[('You', 1), ('can', 1), ('by', 1), ('all', 1), ('sorts', 1), ('of', 1), ('products', 1), ('and', 1), ('food', 1), ('here', 1), ('.', 1)]",4329.0,4329.0
6463,It was always a part of me.,"[('It', 1), ('was', 1), ('always', 1), ('a', 1), ('part', 1), ('of', 1), ('me', 1), ('.', 1)]",7370.0,7370.0
8045,I'm not explaining i.,"[('I', 1), (""'m"", 1), ('not', 1), ('explaining', 1), ('i.', 1)]",8501.0,8501.0
2741,but uh TV is something that we try to not um deliberately try not to get hung up on it like you say,"[('but', 1), ('uh', 1), ('TV', 1), ('is', 1), ('something', 1), ('that', 1), ('we', 1), ('try', 2), ('to', 2), ('not', 2), ('um', 1), ('deliberately', 1), ('get', 1), ('hung', 1), ('up', 1), ('on', 1), ('it', 1), ('like', 1), ('you', 1), ('say', 1)]",1678.0,1678.0
11534,"4) Clinton's job rating fell from 60 to 55 points in a Washington Post poll, apparently because pollees disapproved of his use of the White House for fund raising.","[('4', 1), (')', 1), ('Clinton', 1), (""'s"", 1), ('job', 1), ('rating', 1), ('fell', 1), ('from', 1), ('60', 1), ('to', 1), ('55', 1), ('points', 1), ('in', 1), ('a', 1), ('Washington', 1), ('Post', 1), ('poll', 1), (',', 1), ('apparently', 1), ('because', 1), ('pollees', 1), ('disapproved', 1), ('of', 2), ('his', 1), ('use', 1), ('the', 1), ('White', 1), ('House', 1), ('for', 1), ('fund', 1), ('raising', 1), ('.', 1)]",7598.0,7598.0
12573,Was quick,"[('Was', 1), ('quick', 1)]",4759.0,4759.0
13104,NOx moves hundreds of miles from its starting point to for ozone.,"[('NOx', 1), ('moves', 1), ('hundreds', 1), ('of', 1), ('miles', 1), ('from', 1), ('its', 1), ('starting', 1), ('point', 1), ('to', 1), ('for', 1), ('ozone', 1), ('.', 1)]",16031.0,16031.0
5536,Plastic is really hard for me to use.,"[('Plastic', 1), ('is', 1), ('really', 1), ('hard', 1), ('for', 1), ('me', 1), ('to', 1), ('use', 1), ('.', 1)]",6023.0,6023.0
2574,Employee performance can be improved with incentives.,"[('Employee', 1), ('performance', 1), ('can', 1), ('be', 1), ('improved', 1), ('with', 1), ('incentives', 1), ('.', 1)]",12765.0,12765.0
9488,Annexing Cuba is a great idea.,"[('Annexing', 1), ('Cuba', 1), ('is', 1), ('a', 1), ('great', 1), ('idea', 1), ('.', 1)]",391.0,391.0
7571,"The castle itself comprises an early 17th-century tower house, restored with Irish oak from the park which is held together without a single nail.","[('The', 1), ('castle', 1), ('itself', 1), ('comprises', 1), ('an', 1), ('early', 1), ('17th', 1), ('-', 1), ('century', 1), ('tower', 1), ('house', 1), (',', 1), ('restored', 1), ('with', 1), ('Irish', 1), ('oak', 1), ('from', 1), ('the', 1), ('park', 1), ('which', 1), ('is', 1), ('held', 1), ('together', 1), ('without', 1), ('a', 1), ('single', 1), ('nail', 1), ('.', 1)]",18862.0,18862.0
